gene_id,gene_name,nreg_total,resid_total,baseMean,shet,ess_hart,ess_cegv2,druggable
ENSG00000173699,SPATA3,47,-0.9370194720056961,0.725630126196333,0.00123592,False,False,False
ENSG00000173706,HEG1,201,15.94351687506277,27.182564638266015,0.01009552,False,False,False
ENSG00000173715,C11orf80,161,24.54667740170497,11.32996751797399,0.00068817,False,False,False
ENSG00000173726,TOMM20,260,-33.07964520019472,100.22795866789635,0.03548181,False,False,False
ENSG00000173744,AGFG1,324,-66.67332977089596,247.08740284526627,0.27281356,False,False,False
ENSG00000173757,STAT5B,334,10.68074376838014,130.30395245433408,0.15990851,False,False,False
ENSG00000173762,CD7,712,305.4279869562872,251.6803525348766,0.00588242,False,False,False
ENSG00000173786,CNP,232,-46.62425484676659,85.68703036633316,0.11456502,False,False,False
ENSG00000173809,TDRD12,1,-42.928226651095116,0.41213329619673883,0.00050661,False,False,False
ENSG00000173812,EIF1,731,213.25552027120236,471.2403480613283,0.25457776,False,False,False
ENSG00000173818,ENDOV,139,7.593933686139849,10.621500952956442,0.00019062,False,False,False
ENSG00000173821,RNF213,406,6.7116951927131225,229.51787976563082,0.01060648,False,False,False
ENSG00000173825,TIGD3,13,-35.99266940305438,0.6539991895229452,0.00238183,False,False,False
ENSG00000173846,PLK3,301,91.0205529677429,44.50267792449712,0.0135785,False,False,True
ENSG00000173848,NET1,212,-16.827629471306935,48.44864999394841,0.00943031,False,False,False
ENSG00000173852,DPY19L1,154,-23.52894722313401,23.61656448256633,0.03970129,False,False,False
ENSG00000173875,ZNF791,130,-28.66377370748983,17.115849615564894,0.02024074,False,False,False
ENSG00000173889,PHC3,376,107.4428098332587,75.78253233085844,0.30613307,False,False,False
ENSG00000173890,GPR160,207,43.99790762946443,23.294136926129028,0.00056484,False,False,True
ENSG00000173894,CBX2,47,-15.117839620681455,1.1475572531084868,0.30238608,False,False,False
ENSG00000173905,GOLIM4,134,-70.36150687592908,40.04252062062835,0.01770162,False,False,False
ENSG00000173914,RBM4B,71,-60.01652187000425,9.91124684632244,0.02425482,False,False,False
ENSG00000173915,ATP5MK,307,-40.91166995269336,159.93942335551523,0.00444298,False,False,False
ENSG00000173917,HOXB2,89,-108.22761035222493,32.07426061508586,0.00411869,False,False,False
ENSG00000173926,MARCHF3,44,-16.537452414483415,1.1029853835520722,0.04224532,False,False,False
ENSG00000173928,SWSAP1,88,-47.54758386790708,11.005005786324976,0.00072177,False,False,False
ENSG00000173930,SLCO4C1,57,1.6822861377702303,1.0232178822013192,0.00071899,False,False,True
ENSG00000173933,RBM4,173,-50.948543665960415,45.57238626189361,0.33904175,False,False,False
ENSG00000173950,XXYLT1,142,7.881367657742082,11.75473721463932,0.00275361,False,False,False
ENSG00000173960,UBXN2A,165,-27.937115394494377,29.880412133454165,0.00127892,False,False,False
ENSG00000173991,TCAP,11,-29.989588896575476,0.38504971169125196,0.00716454,False,False,False
ENSG00000173992,CCS,80,-58.83717128524651,11.72764966461107,0.00091108,False,False,False
ENSG00000174004,NRROS,234,22.400993052725468,40.168343911908075,0.043396,False,False,False
ENSG00000174007,CEP19,151,4.871354031418896,13.634773237808647,0.00361539,False,False,False
ENSG00000174010,KLHL15,169,-15.203315656169757,26.932061059073614,0.52429403,False,False,False
ENSG00000174013,FBXO45,132,-92.81124742199299,46.95252787859998,0.35528143,False,False,False
ENSG00000174021,GNG5,65,-99.3180280348765,18.98880885311083,0.0185108,False,False,False
ENSG00000174032,SLC25A30,153,-27.580235105816797,24.750797428928422,0.00217628,False,False,True
ENSG00000174080,CTSF,40,-5.949034322328661,0.5565763327318815,0.00185586,False,False,False
ENSG00000174106,LEMD3,43,-66.02749146551281,5.839546563402587,0.12150547,False,False,False
ENSG00000174109,UQCC4,25,-60.786554465684915,3.0140956665137812,0.00248126,False,False,False
ENSG00000174125,TLR1,258,128.67810714665507,15.043385830778238,0.00026161,False,False,True
ENSG00000174130,TLR6,177,50.61749974991775,9.587169728155818,0.00352491,False,False,True
ENSG00000174132,FAM174A,143,19.4325789915313,8.639004942229741,0.0028208,False,False,False
ENSG00000174136,RGMB,53,11.67719701156892,0.37863716960975863,0.04399785,False,False,False
ENSG00000174151,CYB561D1,86,-32.46778068510736,7.544567396292783,0.00341336,False,False,False
ENSG00000174165,ZDHHC24,70,-53.14287428974687,8.308893201135861,0.00092338,False,False,False
ENSG00000174173,TRMT10C,251,1.9430712492344853,67.34139010934112,0.00676192,False,False,False
ENSG00000174177,CTU2,271,59.18384267683684,47.593444205201195,0.00057254,False,False,False
ENSG00000174197,MGA,134,-60.56616205569988,31.99652439050002,0.32127349,False,False,False
ENSG00000174206,KICS2,126,-10.966433615958955,12.09882789692731,0.04758704,False,False,False
ENSG00000174227,PIGG,97,-57.39399331406277,15.850961643501092,0.00146711,False,False,False
ENSG00000174231,PRPF8,139,-160.7996959681605,105.1917888889037,0.14125137,True,True,False
ENSG00000174238,PITPNA,175,-85.1327510197539,74.07772831541995,0.16897162,False,False,False
ENSG00000174243,DDX23,153,-145.16833516390267,103.06638042396712,0.09259543,False,False,False
ENSG00000174255,ZNF80,3,-35.37410148370718,0.30615158670883325,,False,False,False
ENSG00000174292,TNK1,28,-27.391702051846973,0.9005688696584043,0.00021419,False,False,True
ENSG00000174306,ZHX3,115,-33.61654099367612,14.348320327245505,0.05286195,False,False,False
ENSG00000174307,PHLDA3,411,247.4099575100439,19.74366518835538,0.00884689,False,False,False
ENSG00000174327,SLC16A13,160,29.998692858847946,9.84504066910318,0.00110602,False,False,True
ENSG00000174371,EXO1,212,4.812706313527549,36.790877801759244,0.00263462,False,False,False
ENSG00000174373,RALGAPA1,126,-30.20740688886113,16.420115375077707,0.11484528,False,False,False
ENSG00000174405,LIG4,130,-30.99702538076749,18.036525435545826,0.01017913,False,False,False
ENSG00000174437,ATP2A2,423,112.000071468816,121.46835330348271,0.15894532,False,True,True
ENSG00000174442,ZWILCH,334,93.59472999573586,55.810794223083555,0.00116317,False,False,False
ENSG00000174456,C12orf76,118,17.83270531497649,4.697955472013902,0.00095739,False,False,False
ENSG00000174483,BBS1,126,6.48363459557655,7.591963072698126,0.00122415,False,False,False
ENSG00000174485,DENND4A,313,45.738195425796945,74.9467492459738,0.0679223,False,False,False
ENSG00000174500,GCSAM,249,157.86842023499207,4.386640420269063,0.00166356,False,False,False
ENSG00000174514,MFSD4A,42,-10.651521895098137,0.7744633065036669,0.01137499,False,False,True
ENSG00000174516,PELI3,54,-34.962348954005634,3.2634949696010382,0.04670192,False,False,False
ENSG00000174529,TMEM81,37,-67.49926823515386,5.27295508422079,0.00961006,False,False,False
ENSG00000174574,AKIRIN1,226,-93.16253715282912,125.07451792503494,0.1173191,False,False,False
ENSG00000174579,MSL2,277,-26.574133601823405,107.42014786009291,0.15874716,False,False,False
ENSG00000174586,ZNF497,9,-27.974529210625192,0.2575332071070233,0.00158687,False,False,False
ENSG00000174606,ANGEL2,41,-117.85415016617611,17.262064281363813,0.01099761,False,False,False
ENSG00000174652,ZNF266,133,-47.258871261601605,24.568774186312965,0.0007374,False,False,False
ENSG00000174669,SLC29A2,87,-12.502883641960459,4.742807864661272,0.00109364,False,False,True
ENSG00000174684,B4GAT1,134,1.4204334758671138,10.325780391424361,0.02060245,False,False,False
ENSG00000174695,TMEM167A,397,51.356116472091045,155.71048770304415,0.00617108,False,False,False
ENSG00000174718,RESF1,429,126.63055309068505,111.8988840093804,0.01023798,False,False,False
ENSG00000174720,LARP7,159,-94.81277307437873,65.00292132194868,0.00320407,False,False,False
ENSG00000174721,FGFBP3,63,-6.839612904549583,1.6586113549328412,0.00174359,False,False,False
ENSG00000174738,NR1D2,262,121.03148804840681,13.512305901166012,0.04764161,False,False,True
ENSG00000174744,BRMS1,191,-87.74941532663507,90.59157598186854,0.00281059,False,False,False
ENSG00000174749,FAM241A,346,122.26559187198646,59.4875311203426,0.10488181,False,False,False
ENSG00000174775,HRAS,209,10.332275341274972,33.52156543460884,0.01290957,False,False,False
ENSG00000174788,PCP2,15,-25.998040099451437,0.4584063703737719,0.00396048,False,False,False
ENSG00000174792,ODAPH,153,63.052580513746925,4.093619496686036,0.00149319,False,False,False
ENSG00000174796,THAP6,125,-85.00989944658474,38.30819379199986,0.00132438,False,False,False
ENSG00000174799,CEP135,167,-30.15231103498509,31.97556426623006,0.00183074,False,False,False
ENSG00000174837,ADGRE1,32,-38.16597658085225,1.7643426562756255,0.00069577,False,False,True
ENSG00000174839,DENND6A,173,-42.08354464521068,40.440441090968804,0.0220306,False,False,False
ENSG00000174840,PDE12,65,-135.89965160551913,34.33576016742143,0.0211411,False,False,False
ENSG00000174842,GLMN,140,-101.34199784923723,57.47375197770841,0.01096087,False,False,False
ENSG00000174851,YIF1A,184,-35.949844875080856,46.993782255637704,0.00075734,False,False,False
ENSG00000174871,CNIH2,16,-29.18084785258452,0.45766210313094335,0.38489905,False,False,False
ENSG00000174885,NLRP6,103,36.7939000410065,1.404766530811412,0.0014354,False,False,True
ENSG00000174886,NDUFA11,149,-128.9286663561973,83.78394509793738,0.00180892,False,False,False
ENSG00000174891,RSRC1,170,-57.252790867855126,47.582480245129325,0.00856623,False,False,False
ENSG00000174903,RAB1B,314,-34.96003865769893,156.02791138491804,0.19609818,False,False,False
ENSG00000174915,PTDSS2,114,-36.0666523763972,15.085246192196461,0.02158087,False,False,False
ENSG00000174917,MICOS13,99,-67.16776414338372,19.957211966800877,0.00282211,False,False,False
ENSG00000174928,C3orf33,98,-12.759587784950273,6.5344318835344275,0.00085981,False,False,False
ENSG00000174943,KCTD13,221,-3.309437824729592,47.6576639220211,0.01615606,False,False,False
ENSG00000174944,P2RY14,172,87.92481166921968,2.9022867061586743,0.00275996,False,False,True
ENSG00000174946,GPR171,675,334.0890404903138,154.14818566689564,0.01633201,False,False,True
ENSG00000174953,DHX36,172,-118.7375033901651,98.08143598402133,0.07362438,False,False,False
ENSG00000174989,FBXW8,175,28.59220149832334,13.658275640934036,0.00120824,False,False,False
ENSG00000174996,KLC2,180,-33.943002158394656,42.38732527834492,0.06355933,False,False,False
ENSG00000175029,CTBP2,91,14.350783195680627,2.1089296189262154,0.23707507,False,False,False
ENSG00000175040,CHST2,209,77.74084615587591,10.363382557537939,0.04243072,False,False,False
ENSG00000175048,ZDHHC14,272,70.86229029294046,34.77739886171717,0.06478285,False,False,False
ENSG00000175054,ATR,95,-96.36967343254744,29.76642664649699,0.03833555,False,True,False
ENSG00000175063,UBE2C,114,-48.43960916500841,18.460001550960936,0.02280389,False,False,False
ENSG00000175066,GK5,144,-31.734113750761594,23.028492464224783,0.01861763,False,False,False
ENSG00000175073,VCPIP1,228,-31.23396987435197,68.2740412446823,0.32432345,False,False,False
ENSG00000175087,PDIK1L,90,-101.79747575922539,29.288871165511747,0.06758301,False,False,False
ENSG00000175104,TRAF6,46,-73.52328345595117,7.596815307098871,0.18290145,False,False,False
ENSG00000175106,TVP23C,66,-10.754740048170365,2.4374601150388857,0.0013573,False,False,False
ENSG00000175115,PACS1,296,25.70709898427178,77.5741203146029,0.19044754,False,False,False
ENSG00000175130,MARCKSL1,280,117.39387961438676,18.51033817822316,0.01649025,False,False,False
ENSG00000175137,SH3BP5L,159,-58.0615015689077,41.923921247329034,0.03985086,False,False,False
ENSG00000175155,YPEL2,256,92.43273113977995,19.02605165305855,0.39385247,False,False,False
ENSG00000175166,PSMD2,211,-51.56653729816503,71.64408294126044,0.25408563,False,False,False
ENSG00000175182,FAM131A,101,-0.2440087560688795,4.728343199838673,0.05028524,False,False,False
ENSG00000175193,PARL,284,-9.826829756788115,102.74754264893983,0.00393941,False,False,False
ENSG00000175197,DDIT3,550,381.7807012975973,23.415971851021332,0.04052132,False,False,False
ENSG00000175198,PCCA,205,55.148075103787185,15.125578780874877,0.00258804,False,False,False
ENSG00000175203,DCTN2,249,-49.175619155290576,101.11796200095569,0.09611079,False,False,False
ENSG00000175213,ZNF408,47,-74.50450364402377,7.986448847076043,0.00749783,False,False,False
ENSG00000175215,CTDSP2,198,42.250650929360724,17.704758622654538,0.04500534,False,False,False
ENSG00000175216,CKAP5,230,-81.31737958539348,113.97302126007003,0.19787299,False,True,False
ENSG00000175220,ARHGAP1,220,-54.88674303750642,82.88436926953564,0.03902754,False,False,False
ENSG00000175221,MED16,75,-73.30925087544736,14.180226281722334,0.00324655,False,False,False
ENSG00000175224,ATG13,98,-61.14588774251723,17.265875912257275,0.09215746,False,False,False
ENSG00000175279,CENPS,200,5.908856951939157,30.583900889985653,0.00123435,False,False,False
ENSG00000175283,DOLK,92,-45.07321393212301,12.488773202078669,0.01891532,False,True,False
ENSG00000175305,CCNE2,207,7.460532361913302,32.77185980356101,0.07489122,False,False,False
ENSG00000175309,PHYKPL,190,0.6140610865244582,29.274133433136054,0.00031044,False,False,False
ENSG00000175315,CST6,152,74.71762352382765,5.033525620115352,0.01351506,False,False,False
ENSG00000175322,ZNF519,113,-50.202831884905976,19.194203146517317,0.00086669,False,False,False
ENSG00000175324,LSM1,253,-79.37714896666658,141.79090786372512,0.02480136,False,False,False
ENSG00000175334,BANF1,229,-19.840699487092834,62.37841535269088,0.27081263,False,True,False
ENSG00000175348,TMEM9B,224,-41.94523921070032,77.66975552073538,0.12688312,False,False,False
ENSG00000175352,NRIP3,93,6.9638763428446495,3.0868568874957214,0.0034659,False,False,False
ENSG00000175354,PTPN2,78,-107.39461802492502,27.10482204861194,0.18984518,False,False,False
ENSG00000175376,EIF1AD,82,-129.8659156630217,40.00708867556459,0.00473461,False,False,False
ENSG00000175387,SMAD2,361,-3.6082648216281683,185.19745775765992,0.14293545,False,False,False
ENSG00000175390,EIF3F,250,-34.58335627656487,88.59703653442308,0.10972909,True,False,False
ENSG00000175395,ZNF25,133,-20.370371472420302,15.997125532823276,0.00243328,False,False,False
ENSG00000175414,ARL10,157,18.305443192430907,12.79593375139447,0.00270762,False,False,False
ENSG00000175416,CLTB,126,-120.7406144970865,60.53070014588317,0.06472823,False,False,False
ENSG00000175449,RFESD,24,-47.71949007090679,1.7572782325524738,0.0005787,False,False,False
ENSG00000175455,CCDC14,125,-57.81292731655041,25.87192292239481,0.00142815,False,False,False
ENSG00000175463,TBC1D10C,468,128.3081100604778,151.5075642015174,0.0317208,False,False,False
ENSG00000175470,PPP2R2D,118,-128.37424557604845,59.383064929754056,0.10078885,False,False,False
ENSG00000175482,POLD4,310,120.24803519459422,29.327335464266614,0.00409096,False,False,False
ENSG00000175505,CLCF1,82,33.74567821024982,0.5577435392450092,0.25062924,False,False,False
ENSG00000175536,LIPT2,17,-35.383929729506065,0.6989011117191255,0.00459247,False,False,False
ENSG00000175544,CABP4,67,14.729150694781122,0.9185783805706776,0.00053677,False,False,False
ENSG00000175550,DRAP1,619,165.3291009480177,325.42186719686157,0.03674002,False,False,False
ENSG00000175556,LONRF3,33,-13.472886987090952,0.4989051287082757,0.12367722,False,False,False
ENSG00000175564,UCP3,135,59.76228765161045,1.9839712818696762,0.00035036,False,False,True
ENSG00000175567,UCP2,590,30.35081369291308,580.2877527049559,0.0018448,False,False,True
ENSG00000175573,C11orf68,294,108.61616773922168,26.70250406739726,0.00774012,False,False,False
ENSG00000175575,PAAF1,120,-62.25711152129867,26.341504026441438,0.0021976,False,False,False
ENSG00000175582,RAB6A,245,-71.51723280361117,119.40354183903713,0.19180372,False,False,False
ENSG00000175592,FOSL1,207,56.755105467339696,20.434505850718633,0.04930857,False,False,False
ENSG00000175595,ERCC4,73,-77.44162227999513,14.918969952115404,0.00767296,False,False,False
ENSG00000175602,CCDC85B,388,85.6199723900543,115.43232791749442,0.09016289,False,False,False
ENSG00000175606,TMEM70,220,-14.507149200459352,54.479169884764666,0.00300119,False,False,False
ENSG00000175643,RMI2,210,50.503525023254646,19.55508915515355,0.00294223,False,False,False
ENSG00000175662,TOM1L2,207,56.023989742251764,16.27909227430428,0.03593826,False,False,False
ENSG00000175691,ZNF77,56,-24.595937974021314,2.458213206594481,0.00130135,False,False,False
ENSG00000175711,B3GNTL1,51,-42.56490972211948,4.02751216125207,0.00020793,False,False,False
ENSG00000175727,MLXIP,74,-71.10784952631084,13.859010004016088,0.08913303,False,False,False
ENSG00000175756,AURKAIP1,141,-129.53518941467712,78.98738775970726,0.00173646,False,False,False
ENSG00000175764,TTLL11,64,-36.052069444657434,4.7780613650997,0.01157096,False,False,False
ENSG00000175768,TOMM5,535,164.63258533605375,207.14169903682483,0.06300246,False,False,False
ENSG00000175779,LINC02694,346,207.97828436294554,14.603093849187147,0.00200733,False,False,False
ENSG00000175782,SLC35E3,141,-17.37832082890904,17.28184880463619,0.00053285,False,False,True
ENSG00000175787,ZNF169,43,-55.69934550593433,4.369324550760438,0.00056261,False,False,False
ENSG00000175792,RUVBL1,528,197.52096945387854,149.92343283376843,0.22545128,True,False,False
ENSG00000175793,SFN,20,-22.072492002028017,0.5369632536173925,0.04766273,False,False,False
ENSG00000175806,MSRA,188,32.16692442378527,16.661666472623377,0.00082108,False,False,False
ENSG00000175826,CTDNEP1,25,-125.33247317262715,14.899924631879289,0.42150434,True,False,False
ENSG00000175854,SWI5,120,-33.924084393499115,16.200631726077823,0.00218138,False,False,False
ENSG00000175866,BAIAP2,98,17.77190078952569,2.4017920798471177,0.06498204,False,False,False
ENSG00000175893,ZDHHC21,127,-32.27631183421671,17.39348392613541,0.03427456,False,False,False
ENSG00000175895,PLEKHF2,169,-16.09579537238485,26.54204569553564,0.25601877,False,False,False
ENSG00000175906,ARL4D,42,-34.022902731258114,2.218324084075057,0.05496103,False,False,False
ENSG00000175931,UBE2O,153,-97.49474012055528,64.69014533933995,0.2267464,False,False,False
ENSG00000175938,ORAI3,158,37.63038795304717,8.49760949832399,0.00444963,False,False,False
ENSG00000175970,UNC119B,172,-59.59637592909911,50.39146846669437,0.02686725,False,False,False
ENSG00000176014,TUBB6,186,84.86806779026796,5.379342471778658,0.01209118,False,False,False
ENSG00000176018,LYSMD3,206,-9.637867747900103,41.08620469309929,0.02288474,False,False,False
ENSG00000176022,B3GALT6,93,-32.33001497297044,10.117479415466084,0.02710198,False,False,False
ENSG00000176024,ZNF613,104,-16.502216707998763,7.80604416709312,0.00071304,False,False,False
ENSG00000176049,JAKMIP2,65,3.690309452609938,1.5507423917593846,0.22016697,False,False,False
ENSG00000176055,MBLAC2,43,-39.92933653830744,2.6757622571015847,0.00332056,False,False,False
ENSG00000176058,TPRN,37,-47.63375042186077,2.897901000045668,0.0038098,False,False,False
ENSG00000176087,SLC35A4,175,-110.3864878244078,92.03571238278126,0.00674623,False,False,True
ENSG00000176101,SSNA1,112,-103.96517428155204,42.6420885062682,0.00166803,False,False,False
ENSG00000176105,YES1,208,18.189954393785342,32.801553845755414,0.02276483,False,False,False
ENSG00000176125,UFSP1,29,-34.92337679175607,1.365621816073286,0.01062802,False,False,False
ENSG00000176142,TMEM39A,280,40.18380654132592,57.25023963492253,0.07106278,False,False,False
ENSG00000176148,TCP11L1,223,38.016288907214594,27.48821948951003,0.03196334,False,False,False
ENSG00000176155,CCDC57,102,8.005963587787956,3.802599139966819,0.00156487,False,False,False
ENSG00000176160,HSF5,91,-10.03074276610731,5.157835859106116,0.11453891,False,False,False
ENSG00000176170,SPHK1,218,91.47623436683978,12.811904466244368,0.00072538,False,False,False
ENSG00000176182,MYPOP,65,-43.52315278232872,5.781223737828978,0.1140139,False,False,False
ENSG00000176208,ATAD5,302,38.57146034826299,72.87867662330854,0.12757001,False,False,False
ENSG00000176209,SMIM19,425,144.13935195744654,85.60175860152837,0.00505913,False,False,False
ENSG00000176225,RTTN,121,-32.847641431178864,17.087615115178572,0.0067969,False,False,False
ENSG00000176244,ACBD7,35,-31.664956420092135,1.4653942370729043,0.00048012,False,False,False
ENSG00000176261,ZBTB8OS,175,-40.772739363535095,41.09635847379681,0.05446563,False,True,False
ENSG00000176273,SLC35G1,117,-1.2147737324991645,7.868756400864724,0.02515339,False,False,True
ENSG00000176340,COX8A,377,-14.99045407053481,215.79115205987765,0.00803055,False,False,False
ENSG00000176371,ZSCAN2,73,-47.36608404344491,7.824394868764176,0.01456687,False,False,False
ENSG00000176386,CDC26,108,-99.42671649783756,37.61417626213157,0.0907233,False,False,False
ENSG00000176390,CRLF3,140,-93.20058678942304,51.00385579406339,0.0327584,False,False,False
ENSG00000176393,RNPEP,179,-27.76461076781139,37.542372311151915,0.00212763,False,False,False
ENSG00000176396,EID2,101,-81.48336147774921,25.56610535680407,0.05154525,False,False,False
ENSG00000176401,EID2B,47,-34.6088099979108,2.6015340736802837,,False,False,False
ENSG00000176407,KCMF1,121,-138.15523091911305,69.4288533089589,0.32431627,False,False,False
ENSG00000176410,DNAJC30,51,-71.35129028959362,8.529546922231175,0.01584316,False,False,False
ENSG00000176422,SPRYD4,141,-7.9602478666413745,15.12283699329692,0.00458123,False,False,False
ENSG00000176438,SYNE3,378,39.662316512751374,143.43261972099603,0.00032274,False,False,False
ENSG00000176444,CLK2,25,-70.02068153452609,3.9283524378699965,0.24130758,False,False,True
ENSG00000176454,LPCAT4,172,-15.944736615505015,27.750334092964106,0.06328819,False,False,False
ENSG00000176463,SLCO3A1,173,28.016125001050668,14.366262423909134,0.03935847,False,False,True
ENSG00000176472,ZNF575,55,-25.340285913549103,2.4489665312145497,0.00447137,False,False,False
ENSG00000176473,WDR25,83,-44.17782726186231,9.10093565159012,0.00130123,False,True,False
ENSG00000176476,SGF29,138,-24.46703501362925,18.669629833433827,0.02949665,False,False,False
ENSG00000176485,PLAAT3,218,126.00536563292796,4.134859401231275,0.00090023,False,False,False
ENSG00000176542,USF3,133,-70.25092420681779,34.49901933118117,0.13615494,False,False,False
ENSG00000176595,KBTBD11,175,96.49004149742903,2.2481776664751574,0.02393267,False,False,False
ENSG00000176597,B3GNT5,216,75.0905123463641,18.80921640230477,0.06577627,False,False,False
ENSG00000176619,LMNB2,295,-0.9203749081191575,101.78128317129698,0.26136294,False,False,False
ENSG00000176623,RMDN1,230,0.47554627378610803,49.20976895295631,0.0003921,False,False,False
ENSG00000176624,MEX3C,222,-59.5373783105089,87.26773149271078,0.13769584,False,False,False
ENSG00000176658,MYO1D,220,98.57367681844806,8.656431517220225,0.01400339,False,False,False
ENSG00000176715,ACSF3,236,17.782811610043993,42.53829758892475,0.00035438,False,False,False
ENSG00000176731,RBIS,69,-107.81974088540551,23.686718383533318,0.00428242,False,False,False
ENSG00000176749,CDK5R1,129,20.426316277559028,7.200897595277489,0.36733225,False,False,False
ENSG00000176783,RUFY1,221,-31.663598573890127,65.81081632719851,0.01537796,False,False,False
ENSG00000176788,BASP1,3,-36.46958860981562,0.30002156690335113,0.21772996,False,False,False
ENSG00000176809,LRRC37A3,28,-19.757646501333497,0.5347106369930764,0.00099271,False,False,False
ENSG00000176834,VSIG10,149,77.23442422175242,2.125985823589892,0.00427805,False,False,False
ENSG00000176842,IRX5,31,-9.477255465751215,0.3965015427436428,0.09216483,False,False,False
ENSG00000176845,METRNL,393,218.36203714882672,30.558352086745604,0.08832515,False,False,False
ENSG00000176853,FAM91A1,193,-96.7502455072241,96.76524540012625,0.04411581,False,False,False
ENSG00000176871,WSB2,456,74.17582967706112,204.2900181630059,0.08230536,False,False,False
ENSG00000176890,TYMS,587,19.347360628219462,593.2895067217338,0.09332026,False,False,False
ENSG00000176896,TCEANC,44,-43.22870041921231,3.20036337711597,0.00403214,False,False,False
ENSG00000176903,PNMA1,213,38.113908183856836,22.856426467719096,0.03330644,False,False,False
ENSG00000176915,ANKLE2,252,-55.43963566017909,116.15766854617739,0.01261574,False,False,False
ENSG00000176928,GCNT4,85,31.657952170750896,0.7338696050449175,0.005119,False,False,False
ENSG00000176945,MUC20,92,33.84114257943283,0.9811349229900641,0.00822788,False,False,False
ENSG00000176946,THAP4,102,-90.97438956784036,31.192654110395985,0.04492862,False,False,False
ENSG00000176953,NFATC2IP,179,-77.85367459267687,67.4388261336007,0.0046982,False,False,False
ENSG00000176973,FAM89B,254,71.3120009110282,25.875161391927428,0.00794053,False,False,False
ENSG00000176974,SHMT1,169,-23.913952237232024,29.983958305124318,0.00321644,False,False,False
ENSG00000176978,DPP7,292,-0.10838734206728873,97.84769870013274,0.00024954,False,False,False
ENSG00000176986,SEC24C,146,-128.6151938421326,81.03793028617389,0.18144107,False,False,False
ENSG00000176994,SMCR8,133,-67.61738202703924,33.89130688139742,0.01825165,False,False,False
ENSG00000177000,MTHFR,177,6.123307012297623,21.309778094885555,0.00796182,False,False,False
ENSG00000177025,C19orf18,18,-15.848066227335128,0.22567663122638978,0.0004966,False,False,False
ENSG00000177030,DEAF1,292,52.95958966307576,55.85343300390682,0.03110668,False,False,False
ENSG00000177034,MTX3,540,233.53081243665437,121.50273394106955,0.00217822,False,False,False
ENSG00000177042,TMEM80,162,31.694979450991703,9.993874523366268,0.00157439,False,False,False
ENSG00000177051,FBXO46,166,-59.41467721725918,46.562948626952384,0.11058106,False,False,False
ENSG00000177054,ZDHHC13,167,-68.5005744892944,52.329879407175,0.00184501,False,False,False
ENSG00000177058,SLC38A9,152,-31.449205410877425,25.905110625342232,0.01787826,False,False,True
ENSG00000177082,WDR73,75,-86.70071776149798,19.42964302442692,0.00042679,False,False,False
ENSG00000177084,POLE,138,-58.48293877002108,31.31601142570845,0.01457693,False,False,False
ENSG00000177105,RHOG,363,-17.737078559213742,206.63957675985336,0.14216021,False,False,False
ENSG00000177119,ANO6,211,16.310896210015216,30.59241675211037,0.00569505,False,False,True
ENSG00000177125,ZBTB34,46,-72.33042001671478,7.3771916543976,0.40592621,False,False,False
ENSG00000177156,TALDO1,335,44.0934068932295,94.16458824091552,0.00716238,False,False,False
ENSG00000177169,ULK1,213,49.46609240526267,18.77836046978285,0.04672019,False,False,True
ENSG00000177181,RIMKLA,134,42.28497435897674,10.156390224168844,0.01693972,False,False,False
ENSG00000177192,PUS1,342,77.59119638097488,82.50811294257109,0.00445434,False,False,False
ENSG00000177225,GATD1,135,-48.071049709538954,26.63363369903653,0.01621639,False,False,False
ENSG00000177239,MAN1B1,177,-12.004891619267774,28.09166363877543,0.00251166,False,False,False
ENSG00000177272,KCNA3,260,81.33954805479291,24.225302727751245,0.08983067,False,False,True
ENSG00000177301,KCNA2,63,15.290357981234077,0.7018859147102965,0.1667651,False,False,True
ENSG00000177303,CASKIN2,67,9.991476049926256,0.9105871111675427,0.12334774,False,False,False
ENSG00000177311,ZBTB38,216,63.40711629711876,15.36701815704883,0.19047525,False,False,False
ENSG00000177352,CCDC71,38,-88.18727968250975,8.961478482344948,0.04389257,False,False,False
ENSG00000177374,HIC1,165,59.13865776756637,5.482986054455862,0.17246839,False,False,False
ENSG00000177383,MAGEF1,245,96.84322615524556,14.375300051497678,0.02280403,False,False,False
ENSG00000177409,SAMD9L,480,247.31532649184163,60.269290486663465,0.00186096,False,False,False
ENSG00000177425,PAWR,47,-40.1605272124975,3.3805860604950326,0.09810612,False,False,True
ENSG00000177426,TGIF1,251,79.60875095393428,23.74118148043621,0.24785794,False,False,False
ENSG00000177427,MIEF2,48,-24.720094875440545,1.9310915327249498,0.00902525,False,False,False
ENSG00000177432,NAP1L5,78,-32.640464934374315,6.194969328131752,0.05083243,False,False,False
ENSG00000177463,NR2C2,202,-31.093698394692737,50.73341019313144,0.27956299,False,False,True
ENSG00000177465,ACOT4,100,17.487306291868816,2.7609068147216886,0.00080318,False,False,False
ENSG00000177468,OLIG3,14,-28.64888775603516,0.37061997271138725,0.16528271,False,False,False
ENSG00000177469,CAVIN1,69,14.455526601640688,0.9905460550204466,0.00880585,False,False,False
ENSG00000177479,ARIH2,274,-22.982855768993147,103.89938034744542,0.11744616,False,False,False
ENSG00000177485,ZBTB33,137,-80.47044991443552,41.90887522712492,0.23941666,False,False,False
