gene_id,gene_name,n_regulators,resid_responsiveness,my_gene_response,essential_hart,shet
ENSG00000172578,KLHL6,256.0,-6.427933145689622,162.0,False,0.01477243
ENSG00000172586,CHCHD1,134.0,-128.1982862215159,92.0,False,0.00300338
ENSG00000172594,SMPDL3A,32.0,-10.3621382988848,21.0,False,0.00031076
ENSG00000172602,RND1,70.0,8.255477201114896,43.0,False,0.08139228
ENSG00000172613,RAD9A,112.0,-52.76864820541502,74.0,False,0.0021567
ENSG00000172638,EFEMP2,56.0,-0.0994995882697367,41.0,False,0.02401414
ENSG00000172663,TMEM134,283.0,58.08434548732996,177.0,False,0.00051799
ENSG00000172667,ZMAT3,665.0,455.2757336008845,388.0,False,0.02353156
ENSG00000172671,ZFAND4,78.0,-42.76005787102764,51.0,False,0.00093531
ENSG00000172673,THEMIS,341.0,40.41539425171405,214.0,False,0.00181895
ENSG00000172716,SLFN11,326.0,76.4037203603421,213.0,False,0.00063374
ENSG00000172725,CORO1B,209.0,114.00172823268963,139.0,False,0.01795145
ENSG00000172728,FUT10,83.0,-37.15993187368156,60.0,False,0.00033224
ENSG00000172731,LRRC20,126.0,-3.700964914271573,94.0,False,0.00326011
ENSG00000172732,MUS81,138.0,-67.34076896472939,80.0,False,0.00099892
ENSG00000172738,TMEM217,62.0,-22.013201956985938,39.0,False,0.00286405
ENSG00000172748,ZNF596,46.0,-28.372837334528718,33.0,False,0.00043058
ENSG00000172757,CFL1,682.0,82.6269325932114,414.0,False,0.35035001
ENSG00000172765,TMCC1,53.0,-62.920582550182424,35.0,False,0.108674
ENSG00000172766,NAA16,81.0,-101.95485674062257,54.0,False,0.00328916
ENSG00000172775,PSME3IP1,56.0,-118.42033260092884,41.0,False,0.04301373
ENSG00000172780,RAB43,22.0,-56.654665981173366,14.0,False,0.03316607
ENSG00000172794,RAB37,334.0,173.65288454406897,199.0,False,0.00197829
ENSG00000172795,DCP2,198.0,-78.41320073652186,140.0,False,0.05551686
ENSG00000172817,CYP7B1,83.0,33.46047579707144,55.0,False,0.00096246
ENSG00000172819,RARG,225.0,4.799060535391014,155.0,False,0.33521545
ENSG00000172824,CES4A,141.0,-16.88894517720228,90.0,False,0.00071558
ENSG00000172830,SSH3,90.0,11.837432981176239,54.0,False,0.00168937
ENSG00000172831,CES2,134.0,-24.651050284995613,92.0,False,0.0005582
ENSG00000172840,PDP2,139.0,-72.8424438952508,100.0,False,0.01388023
ENSG00000172845,SP3,197.0,-151.63354514376675,132.0,False,0.27148052
ENSG00000172869,DMXL1,199.0,-3.8530597276546033,124.0,False,0.08097579
ENSG00000172878,METAP1D,48.0,-39.656702858597285,30.0,False,0.00239503
ENSG00000172888,ZNF621,140.0,-48.80800215031402,93.0,False,0.00166009
ENSG00000172889,EGFL7,38.0,-12.016360081976815,27.0,False,0.00064188
ENSG00000172893,DHCR7,373.0,164.96609998884108,242.0,False,0.00089087
ENSG00000172922,RNASEH2C,182.0,-26.452859310206335,108.0,False,0.00160271
ENSG00000172932,ANKRD13D,228.0,-24.726138088502182,140.0,False,0.04135062
ENSG00000172936,MYD88,291.0,29.251774234467746,175.0,False,0.02892497
ENSG00000172939,OXSR1,142.0,-102.16173103422493,88.0,False,0.09359851
ENSG00000172943,PHF8,81.0,-136.59914477130224,53.0,False,0.28374294
ENSG00000172954,LCLAT1,185.0,-25.8276118500089,128.0,False,0.01261665
ENSG00000172967,XKR3,7.0,-34.869704736118834,6.0,False,0.00065583
ENSG00000172977,KAT5,146.0,-79.53586360547868,80.0,False,0.05606158
ENSG00000172992,DCAKD,95.0,-68.3655573882107,60.0,False,0.00770016
ENSG00000173011,TADA2B,236.0,18.473890157413095,149.0,False,0.08975875
ENSG00000173013,CCDC96,26.0,-20.381596199770925,13.0,False,0.01635585
ENSG00000173020,GRK2,524.0,-8.962738779046589,330.0,False,0.18967126
ENSG00000173039,RELA,118.0,-90.95571792895163,73.0,False,0.2958175
ENSG00000173040,EVC2,73.0,29.400078108049716,51.0,False,0.00098441
ENSG00000173041,ZNF680,309.0,124.75099712623359,189.0,False,0.00163988
ENSG00000173064,HECTD4,198.0,12.013900779330598,127.0,False,0.17045962
ENSG00000173065,FAM222B,93.0,-77.98692158792213,58.0,False,0.08579489
ENSG00000173083,HPSE,267.0,93.66408278864614,190.0,False,0.00034626
ENSG00000173085,COQ2,218.0,13.383154067198852,149.0,False,0.00155831
ENSG00000173110,HSPA6,91.0,49.48857061153985,50.0,False,0.01403007
ENSG00000173114,LRRN3,432.0,0.4086909893105144,275.0,False,0.05068319
ENSG00000173120,KDM2A,302.0,-15.62675853657528,181.0,False,0.61142713
ENSG00000173137,ADCK5,54.0,-48.59350466162059,27.0,False,0.01780807
ENSG00000173153,ESRRA,119.0,-71.8116060323078,73.0,False,0.08353999
ENSG00000173163,COMMD1,257.0,16.891308144129056,166.0,False,0.00325428
ENSG00000173166,RAPH1,145.0,46.846968893329574,101.0,False,0.14200441
ENSG00000173171,MTX1,104.0,-97.45480343476221,59.0,False,0.00149195
ENSG00000173193,PARP14,428.0,138.86744017866368,270.0,False,0.02867172
ENSG00000173198,CYSLTR1,197.0,44.98468439182658,120.0,False,0.0075017
ENSG00000173200,PARP15,291.0,124.55064159561466,178.0,False,0.0004204
ENSG00000173207,CKS1B,491.0,88.5605411208427,306.0,False,0.05014052
ENSG00000173208,ABCD2,608.0,378.76631364021387,362.0,False,0.01750874
ENSG00000173214,MFSD4B,76.0,-64.78601857830472,50.0,False,0.00035989
ENSG00000173218,VANGL1,210.0,11.10293976642739,152.0,False,0.0352021
ENSG00000173221,GLRX,338.0,70.39116452393581,214.0,False,0.0016111
ENSG00000173226,IQCB1,167.0,-54.45981391801221,105.0,False,0.00224345
ENSG00000173230,GOLGB1,298.0,97.09551844745948,197.0,False,0.03030978
ENSG00000173253,DMRT2,16.0,-52.42534338523074,10.0,False,0.01126684
ENSG00000173258,ZNF483,73.0,0.7176156608155253,51.0,False,0.05376044
ENSG00000173262,SLC2A14,15.0,-30.159923819276038,12.0,False,0.01759067
ENSG00000173264,GPR137,221.0,49.235800815058504,128.0,False,0.04450004
ENSG00000173273,TNKS,135.0,-56.16864315370475,83.0,False,0.06685612
ENSG00000173275,ZNF449,91.0,-5.3981616626164275,52.0,False,0.08825991
ENSG00000173276,ZBTB21,303.0,93.7475457172082,199.0,False,0.1620517
ENSG00000173281,PPP1R3B,177.0,40.11892372929758,116.0,False,0.02371359
ENSG00000173327,MAP3K11,117.0,-89.76367335455261,82.0,False,0.04354577
ENSG00000173334,TRIB1,303.0,159.18352172048787,186.0,False,0.11987133
ENSG00000173349,SFT2D3,73.0,-47.940163347706545,44.0,False,0.01339601
ENSG00000173402,DAG1,69.0,-56.3410158054519,49.0,False,0.15484735
ENSG00000173404,INSM1,140.0,55.75066816484928,91.0,False,0.1260198
ENSG00000173409,ARV1,215.0,5.700638340460195,145.0,False,0.00075343
ENSG00000173418,NAA20,337.0,39.939932114732315,205.0,False,0.01926279
ENSG00000173436,MICOS10,448.0,117.53543876779226,297.0,False,0.07886696
ENSG00000173442,EHBP1L1,393.0,70.33422503386925,278.0,False,0.01653181
ENSG00000173451,THAP2,104.0,-50.450401342801825,70.0,False,0.00353084
ENSG00000173456,RNF26,122.0,-79.43069893814007,90.0,False,0.06096911
ENSG00000173457,PPP1R14B,71.0,-70.46548279491591,45.0,False,0.01106877
ENSG00000173465,ZNRD2,235.0,11.472219550099894,159.0,False,0.00470471
ENSG00000173473,SMARCC1,212.0,-85.13425496571374,137.0,False,0.31149289
ENSG00000173482,PTPRM,80.0,17.572474856523055,45.0,False,0.09653266
ENSG00000173511,VEGFB,428.0,170.48063039049163,290.0,False,0.00139978
ENSG00000173517,PEAK1,261.0,79.78936188168804,168.0,False,0.04722128
ENSG00000173530,TNFRSF10D,124.0,36.04886970283661,86.0,False,0.00088139
ENSG00000173531,MST1,61.0,-9.829322347020298,42.0,False,0.00023966
ENSG00000173540,GMPPB,469.0,195.39581148367597,306.0,False,0.00481349
ENSG00000173542,MOB1B,78.0,-44.235120712845514,52.0,False,0.01138019
ENSG00000173545,ZNF622,159.0,-71.83801851257047,108.0,False,0.01612826
ENSG00000173548,SNX33,100.0,19.36890910004869,74.0,False,0.03821279
ENSG00000173559,NABP1,300.0,76.91507210200409,179.0,False,0.00267088
ENSG00000173575,CHD2,565.0,244.23325992970126,350.0,False,
ENSG00000173581,CCDC106,176.0,75.70969083580823,119.0,False,0.02405825
ENSG00000173588,CEP83,208.0,-13.919439087020564,132.0,False,0.00143377
ENSG00000173597,SULT1B1,179.0,95.31555089998152,110.0,False,0.00029702
ENSG00000173599,PC,56.0,-12.894332463857388,34.0,False,0.03608105
ENSG00000173611,SCAI,133.0,-14.027836589012828,82.0,False,0.15408114
ENSG00000173621,LRFN4,154.0,-1.090668130071137,105.0,False,0.10377141
ENSG00000173638,SLC19A1,204.0,13.508438797474,138.0,False,0.00069993
ENSG00000173653,RCE1,60.0,-93.99600318150718,35.0,False,0.02697456
ENSG00000173660,UQCRH,60.0,-83.6968834586394,42.0,False,0.01091159
ENSG00000173674,EIF1AX,32.0,-62.68183604802843,24.0,True,0.55490236
ENSG00000173692,PSMD1,369.0,41.82972768779844,244.0,True,0.28589253
ENSG00000173699,SPATA3,47.0,-0.9370194720056961,33.0,False,0.00123592
ENSG00000173706,HEG1,201.0,15.94351687506277,149.0,False,0.01009552
ENSG00000173715,C11orf80,161.0,24.54667740170497,90.0,False,0.00068817
ENSG00000173726,TOMM20,260.0,-33.07964520019472,169.0,False,0.03548181
ENSG00000173744,AGFG1,324.0,-66.67332977089596,203.0,False,0.27281356
ENSG00000173757,STAT5B,334.0,10.68074376838014,223.0,False,0.15990851
ENSG00000173762,CD7,712.0,305.4279869562872,456.0,False,0.00588242
ENSG00000173786,CNP,232.0,-46.62425484676659,141.0,False,0.11456502
ENSG00000173809,TDRD12,1.0,-42.928226651095116,3.0,False,0.00050661
ENSG00000173812,EIF1,731.0,213.25552027120236,470.0,False,0.25457776
ENSG00000173818,ENDOV,139.0,7.593933686139849,90.0,False,0.00019062
ENSG00000173821,RNF213,406.0,6.7116951927131225,260.0,False,0.01060648
ENSG00000173825,TIGD3,13.0,-35.99266940305438,8.0,False,0.00238183
ENSG00000173846,PLK3,301.0,91.0205529677429,198.0,False,0.0135785
ENSG00000173848,NET1,212.0,-16.827629471306935,143.0,False,0.00943031
ENSG00000173852,DPY19L1,154.0,-23.52894722313401,106.0,False,0.03970129
ENSG00000173875,ZNF791,130.0,-28.66377370748983,81.0,False,0.02024074
ENSG00000173889,PHC3,376.0,107.4428098332587,231.0,False,0.30613307
ENSG00000173890,GPR160,207.0,43.99790762946443,136.0,False,0.00056484
ENSG00000173894,CBX2,47.0,-15.117839620681455,32.0,False,0.30238608
ENSG00000173905,GOLIM4,134.0,-70.36150687592908,91.0,False,0.01770162
ENSG00000173914,RBM4B,71.0,-60.01652187000425,50.0,False,0.02425482
ENSG00000173915,ATP5MK,307.0,-40.91166995269336,185.0,False,0.00444298
ENSG00000173917,HOXB2,89.0,-108.22761035222493,63.0,False,0.00411869
ENSG00000173926,MARCHF3,44.0,-16.537452414483415,29.0,False,0.04224532
ENSG00000173928,SWSAP1,88.0,-47.54758386790708,55.0,False,0.00072177
ENSG00000173930,SLCO4C1,57.0,1.6822861377702303,38.0,False,0.00071899
ENSG00000173933,RBM4,173.0,-50.948543665960415,107.0,False,0.33904175
ENSG00000173950,XXYLT1,142.0,7.881367657742082,97.0,False,0.00275361
ENSG00000173960,UBXN2A,165.0,-27.937115394494377,110.0,False,0.00127892
ENSG00000173991,TCAP,11.0,-29.989588896575476,5.0,False,0.00716454
ENSG00000173992,CCS,80.0,-58.83717128524651,40.0,False,0.00091108
ENSG00000174004,NRROS,234.0,22.400993052725468,159.0,False,0.043396
ENSG00000174007,CEP19,151.0,4.871354031418896,93.0,False,0.00361539
ENSG00000174010,KLHL15,169.0,-15.203315656169757,107.0,False,0.52429403
ENSG00000174013,FBXO45,132.0,-92.81124742199299,76.0,False,0.35528143
ENSG00000174021,GNG5,65.0,-99.3180280348765,46.0,False,0.0185108
ENSG00000174032,SLC25A30,153.0,-27.580235105816797,110.0,False,0.00217628
ENSG00000174080,CTSF,40.0,-5.949034322328661,28.0,False,0.00185586
ENSG00000174106,LEMD3,43.0,-66.02749146551281,29.0,False,0.12150547
ENSG00000174109,UQCC4,25.0,-60.786554465684915,18.0,False,0.00248126
ENSG00000174125,TLR1,258.0,128.67810714665507,158.0,False,0.00026161
ENSG00000174130,TLR6,177.0,50.61749974991775,121.0,False,0.00352491
ENSG00000174132,FAM174A,143.0,19.4325789915313,99.0,False,0.0028208
ENSG00000174136,RGMB,53.0,11.67719701156892,40.0,False,0.04399785
ENSG00000174151,CYB561D1,86.0,-32.46778068510736,51.0,False,0.00341336
ENSG00000174165,ZDHHC24,70.0,-53.14287428974687,40.0,False,0.00092338
ENSG00000174173,TRMT10C,251.0,1.9430712492344853,165.0,False,0.00676192
ENSG00000174177,CTU2,271.0,59.18384267683684,166.0,False,0.00057254
ENSG00000174197,MGA,134.0,-60.56616205569988,89.0,False,0.32127349
ENSG00000174206,KICS2,126.0,-10.966433615958955,83.0,False,0.04758704
